id,title,alias,category_id,category_title,detail_url,content_text,publish_time_iso,updated_time_iso
1061,Phí dịch vụ tại Vinhomes Smart City là bao nhiêu?,phi-dich-vu-tai-vinhomes-smart-city-la-bao-nhieu,134,,https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-smart-city-la-bao-nhieu,"Phí dịch vụ hay phí gửi xe được áp dụng tùy theo từng khu vực, từng thời điểm và theo quy định của đơn vị quản lý vận hành. Phí dịch vụ áp dụng tại Vinhomes Smart City (cập nhật tại thời điểm tháng 9/2024) như sau: Khu S1, S2, S3, S4: Phí quản lý trong nhà: 8000 đồng/m2 Phí quản lý ngoài nhà: 5000 đồng/m2 Khu GS1, GS2, GS3: Phí quản lý trong nhà: 8000 đồng/m2 Phí quản lý ngoài nhà: 5000 đồng/m2 Khu GS5, GS6: Phí quản lý trong nhà: 12.500 đồng/m2 Phí quản lý ngoài nhà: 5.500 đồng/m2 Khu SA2, SA3, SA5: Phí quản lý trong nhà: 11.000 đồng/m2 Phí quản lý ngoài nhà: 5.000 đồng/m2 Khu SA1 (thêm bể trị liệu): Phí quản lý trong nhà: 13.500 đồng/m2 Phí quản lý ngoài nhà: 5.000 đồng/m2 Khu TK1: Phí quản lý trong nhà: 13.000 đồng/m2 Phí quản lý ngoài nhà: 5.000 đồng/m2 Khu TK2 (thêm bể trị liệu): Phí quản lý trong nhà: 14.500 đồng/m2 Phí quản lý ngoài nhà: 5.000 đồng/m2",2024-09-24T12:01:06.391000+00:00,2026-01-09T04:24:48.487000+00:00
1060,Phí gửi xe tại Vinhomes Smart City là bao nhiêu?,phi-gui-xe-tai-vinhomes-smart-city-la-bao-nhieu,117,"Dự án, khu và tiện ích",https://market.vinhomes.vn/blog/phi-gui-xe-tai-vinhomes-smart-city-la-bao-nhieu,"Việc thu phí gửi xe tại khu đô thị Vinhomes Smart City sẽ áp dụng theo từng thời điểm của đơn vị quản lý vận hành. Hiện nay, phí gửi xe tại Vinhomes Smart City (áp dụng cho phí theo tháng) như sau: Phí gửi xe ô tô tại hầm là 1.250.000 đồng/tháng Phí gửi xe ô tô tại Parking Zone 1 là 700.000 đồng/tháng (Đây là mức ưu đãi, chưa có thời hạn kết thúc) Phí gửi xe ô tô tại Parking Zone 3 là 1.000.000 đồng/tháng Phí gửi xe ô tô tại Parking Zone 4 là 1.250.000 đồng/tháng Phí gửi xe máy 40.000 đồng/xe/tháng (Chưa bao gồm VAT)",2024-09-24T08:15:26.404000+00:00,2024-09-24T08:51:57.474000+00:00
1056,Phí gửi xe tại Vinhomes Ocean Park 3 là bao nhiêu?,phi-gui-xe-tai-vinhomes-ocean-park-3-la-bao-nhieu,121,Vinhomes Ocean Park 3,https://market.vinhomes.vn/blog/phi-gui-xe-tai-vinhomes-ocean-park-3-la-bao-nhieu,"Việc thu phí gửi xe tại Vinhomes Ocean Park 3 sẽ theo từng thời điểm của đơn vị quản lý vận hành. Nhằm hỗ trợ khách hàng, bãi xe Venice và bãi xe tạm được đưa vào hoạt động và tạm chưa thu phí. Quý khách vui lòng liên hệ Ban Quản lý Vinhomes Ocean Park 3 theo các phương thức sau để được giải đáp chi tiết về việc thu phí gửi xe tại khu đô thị: Địa chỉ văn phòng Ban Quản lý: Biệt thự TĐ6-02, Khu đô thị Vinhomes Ocean Park 3, xã Nghĩa Trụ, huyện Văn Giang, tỉnh Hưng Yên; Thời gian hoạt động: 08h30 - 17h30 (các ngày trừ ngày lễ); Hotline Vinhomes: 1900 23 23 89 (nhánh số 4); Email Vinhomes: info@vinhomes.vn hoặc qua ứng dụng Vinhomes Resident",2024-09-24T04:06:05.815000+00:00,2024-09-24T04:06:05.815000+00:00
1055,Phí gửi xe tại Vinhomes Ocean Park 2 là bao nhiêu?,phi-gui-xe-tai-vinhomes-ocean-park-2-la-bao-nhieu,120,Vinhomes Ocean Park 2,https://market.vinhomes.vn/blog/phi-gui-xe-tai-vinhomes-ocean-park-2-la-bao-nhieu,"Việc thu phí gửi xe tại Vinhomes Ocean Park 2 sẽ theo từng thời điểm của đơn vị quản lý vận hành. Hiện nay, phí gửi xe tại Vinhomes Ocean Park 2 (áp dụng cho phí theo tháng) như sau: Phí gửi xe ô tô: 1.000.000 đồng/tháng Phí gửi xe máy: 70.000 đồng/tháng Phí gửi xe đạp: 45.000 đồng/tháng",2024-09-23T12:19:53.218000+00:00,2024-09-24T02:32:33.838000+00:00
1054,Phí gửi xe tại Vinhomes Ocean Park 1 là bao nhiêu?,phi-gui-xe-tai-vinhomes-ocean-park-gia-lam-la-bao-nhieu,119,Vinhomes Ocean Park,https://market.vinhomes.vn/blog/phi-gui-xe-tai-vinhomes-ocean-park-gia-lam-la-bao-nhieu,"Việc thu phí gửi xe tại Vinhomes Ocean Park 1 sẽ theo từng thời điểm của đơn vị quản lý vận hành. Hiện nay, phí gửi xe tại Vinhomes Ocean Park 1 (áp dụng cho phí theo tháng) như sau: Phí gửi xe ô tô của nhà xe nổi và hầm tại Vinhomes Ocean Park 1 (Gia Lâm) là 1.250.000 đồng/tháng. Riêng nhà xe nổi Hải Âu 3 áp dụng phí gửi xe ô tô là 500.000 đồng/tháng (đến hết 31/12/2024). Phí gửi xe máy là 45.000 đồng/tháng.",2024-09-23T11:59:23.501000+00:00,2026-01-09T04:27:22.828000+00:00
1053,Phí dịch vụ tại Vinhomes Royal Island (Vũ Yên) là bao nhiêu?,phi-dich-vu-tai-vinhomes-royal-island-vu-yen-la-bao-nhieu,122,Vinhomes Royal Island,https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-royal-island-vu-yen-la-bao-nhieu,Phí dịch vụ áp dụng với người sở hữu nhà: 16.000 đồng/m2/tháng (chưa bao gồm VAT) Phí dịch vụ đối với khách thuê shophouse: 30.000 đồng/m2/tháng (chưa bao gồm VAT),2024-09-20T10:14:19.310000+00:00,2024-09-20T10:14:19.310000+00:00
1051,Phí dịch vụ tại khu đô thị Vinhomes Golden Avenue (Móng Cái) bao nhiêu?,phi-dich-vu-tai-khu-do-thi-vinhomes-golden-avenue-mong-cai-bao-nhieu,133,,https://market.vinhomes.vn/blog/phi-dich-vu-tai-khu-do-thi-vinhomes-golden-avenue-mong-cai-bao-nhieu,Phí dịch vụ: 14.000đ/m2 Về dịch vụ sử dụng bể bơi và sân Tennis: Miễn phí sử dụng dành cho cư dân Vinhomes Golden Avenue (Móng Cái). Áp dụng thu phí đối với khách đi cùng cư dân như sau: Phí bể bơi: 100.000 đồng/khách đi cùng cư dân Phí sân Tennis: 200.000 đồng/khách đi cùng cư dân,2024-09-20T08:57:24.761000+00:00,2024-09-20T08:57:24.762000+00:00
1048,Những dịch vụ tiện ích công cộng nào được miễn phí tại Vinhomes Grand Park?,nhung-dich-vu-tien-ich-cong-cong-nao-duoc-mien-phi-tai-vinhomes-grand-park,123,Vinhomes Grand Park,https://market.vinhomes.vn/blog/nhung-dich-vu-tien-ich-cong-cong-nao-duoc-mien-phi-tai-vinhomes-grand-park,"Miễn phí sử dụng bể bơi ngoài trời cho cư dân của từng khu theo quy định: Cư dân The Rainbow được miễn phí sử dụng: Bể bơi S1, Bể bơi CX5, Bể bơi S5. Cư dân The Origami được miễn phí sử dụng: Bể bơi S6, Bể bơi S7, Bể bơi S8, Bể bơi S9, Bể bơi S10. Cư dân The Beverly Solari được miễn phí sử dụng: Bể bơi The Oasis, Bể bơi The Tropical, Bể bơi The Glory Heights. Cư dân Beverly được miễn phí sử dụng: Bể bơi The Beverly. Cư dân khu thấp tầng được miễn phí sử dụng: Bể bơi Thể chất sáng tạo, Bể bơi Malibu. Cư dân The Origami / Thấp tầng và Masteri được miễn phí sử dụng khu nướng BBQ Công viên Zone 2 (Dịch vụ sử dụng khu nướng BBQ áp dụng thu phí đối với c ư dân The Rainbow và The Beverly Solari). Các tiện ích khác miễn phí sử dụng cho cư dân của từng khu theo quy định: Sân chơi trẻ em, Sân gym ngoài trời, Sân tennis, Sân bóng rổ, Sân bóng bàn, Sân cầu lông, Sân bóng đá.",2024-09-20T02:41:59.356000+00:00,2026-01-08T17:09:02.283000+00:00
1047,Phí dịch vụ câu cá tại Công viên Zone 1 ở Vinhomes Grand Park là bao nhiêu?,phi-dich-vu-cau-ca-tai-cong-vien-zone-1-o-vinhomes-grand-park-la-bao-nhieu,123,Vinhomes Grand Park,https://market.vinhomes.vn/blog/phi-dich-vu-cau-ca-tai-cong-vien-zone-1-o-vinhomes-grand-park-la-bao-nhieu,Phí dịch vụ câu cá tại Công viên Zone 1 ở Vinhomes Grand Park áp dụng với cư dân của khu đô thị như sau: 200.000 đồng/slot/2 tiếng. Phụ thu từ ký cá thứ 4: 100.000 đồng/kg.,2024-09-20T02:36:55.855000+00:00,2024-09-20T02:36:55.855000+00:00
1046,Phí dịch vụ sử dụng khu nướng BBQ tại Công viên Zone 2 ở Vinhomes Grand Park là bao nhiêu?,phi-dich-vu-su-dung-khu-nuong-bbq-tai-cong-vien-zone-2-o-vinhomes-grand-park-la-bao-nhieu,123,Vinhomes Grand Park,https://market.vinhomes.vn/blog/phi-dich-vu-su-dung-khu-nuong-bbq-tai-cong-vien-zone-2-o-vinhomes-grand-park-la-bao-nhieu,"Dịch vụ sử dụng khu nướng BBQ tại Công viên Zone 2 Vinhomes Grand Park miễn phí sử dụng dành cho cư dân PK2/Thấp tầng và Masteri. Áp dụng thu phí sử dụng khu nướng BBQ với cư dân PK1 và PK3. Theo đó, phí dịch vụ tiện ích BBQ tại Công viên Zone 2 ở Vinhomes Grand Park bao gồm: Thuê bếp: 200.000 đồng/01 bếp/02 giờ (1 bếp gồm 5 người) Phụ thu: Thêm người: 40.000 đồng/người (không quá 3 người) Thêm giờ: 01 giờ: 100.000 đồng/01 giờ và 02 giờ: 200.000 đồng/02 giờ",2024-09-20T01:51:08.936000+00:00,2024-09-20T01:51:08.936000+00:00
1018,Vinhomes Global Gate (Cổ Loa) có những tiện ích gì?,vinhomes-global-gate-co-loa-co-nhung-tien-ich-gi,131,,https://market.vinhomes.vn/blog/vinhomes-global-gate-co-loa-co-nhung-tien-ich-gi,"Vinhomes Global Gate (Cổ Loa) được hưởng nhiều tiện ích đặc biệt, trong đó có những công trình đẳng cấp quốc tế. Trung tâm Hội chợ Triển lãm Quốc gia – The Grand Expo quy mô 90ha, top 10 trung tâm triển lãm lớn nhất thế giới Tổ hợp khách sạn 5 sao Tổ hợp văn phòng cao cấp Công viên Xứ Sở Thần Tiên – công viên chuyên đề dành cho trẻ em lớn nhất Hà Nội Trung tâm thương mại Vincom MegaMall hơn 3ha Hệ thống trường học liên cấp Quốc tế và Việt Nam Hệ thống bệnh viện và phòng khám Hệ thống công viên nội khu Hệ công viên và mặt nước hơn 40ha Hệ thống kiểm soát an ninh 24/7 cùng đơn vị quản lý uy tín.",2024-09-06T11:33:54.808000+00:00,2024-09-06T11:33:54.808000+00:00
1020,Công trình biểu tượng của dự án Vinhomes Global Gate (Cổ Loa) là gì?,cong-trinh-bieu-tuong-cua-du-an-vinhomes-global-gate-co-loa-la-gi,131,,https://market.vinhomes.vn/blog/cong-trinh-bieu-tuong-cua-du-an-vinhomes-global-gate-co-loa-la-gi,"3 công trình mang tính biểu tượng của Vinhomes Global Gate (Cổ Loa) bao gồm Trung tâm Hội chợ Triển lãm Quốc gia, Tháp văn phòng và Trung tâm thương mại Vincom MegaMall. Trung tâm Hội chợ Triển lãm Quốc gia – The Grand Expo: quy mô 90ha, top 10 trung tâm triển lãm lớn nhất thế giới. Không gian triển lãm bao gồm 3 tầng, được kiến tạo dưới khối mai thần Kim Quy vững chãi, chia thành 9 khu với diện tích hơn 10.000m2/khu và sảnh chính rộng lớn hơn 7.000m2. Công trình có 04 công viên triển lãm ngoài trời 20,6ha - đạt tiêu chuẩn cho các sự kiện trưng bày, triển lãm quy mô lớn quốc tế như triển lãm du thuyền, thiết bị xây dựng. Đứng vị trí số 1 Châu Á và thứ 2 thế giới về quy mô không gian triển lãm ngoài trời. Tháp văn phòng : Tổ hợp văn phòng cao cấp hứa hẹn sẽ là sự lựa chọn của nhiều doanh nghiệp lớn trong và ngoài nước, các văn phòng đại diện, văn phòng của cơ quan quốc tế; tăng cơ hội phát triển và tính ổn định cho nhiều lĩnh vực kinh doanh. Trung tâm thương mại Vincom MegaMall : Quy mô hơn 3ha với thiết kế hiện đại cùng hàng trăm thương hiệu mua sắm phong phú.",2024-09-06T11:33:48.449000+00:00,2026-01-09T03:21:01.636000+00:00
1017,Địa chỉ chính xác của Vinhomes Global Gate (Cổ Loa) ở đâu?,dia-chi-chinh-xac-cua-vinhomes-global-gate-co-loa-o-dau,131,,https://market.vinhomes.vn/blog/dia-chi-chinh-xac-cua-vinhomes-global-gate-co-loa-o-dau,"Vinhomes Global Gate (Cổ Loa, Đông Anh, Hà Nội) nằm trên trục đường Trường Sa (Quốc lộ 5) - tâm điểm phía Đông Bắc liền kề lõi trung tâm Thủ đô. Dự án sở hữu vị trí tâm điểm siêu kết nối: Kết nối trực tiếp lên cầu Tứ Liên (công trình giao thông trọng điểm của Thủ đô Hà Nội) Kết nối tới Hồ Hoàn Kiếm (trung tâm Hà Nội) trong vòng 5 phút Cách sân bay quốc tế Nội Bài chỉ 15 phút di chuyển Cách khu đô thị Vinhomes Riverside chỉ 20 phút di chuyển Nằm trên trục đường Trường Sa – đường Quốc lộ 5 kéo dài, di chuyển tới Hải Phòng, Quảng Ninh, Bắc Ninh, Bắc Giang, Thái Nguyên qua cao tốc vô cùng thuận tiện.",2024-09-06T11:33:41.324000+00:00,2024-09-06T11:33:41.324000+00:00
1019,Tiện ích Công viên Xứ Sở Thần Tiên ở Vinhomes Global Gate (Cổ Loa) có gì đặc biệt?,tien-ich-cong-vien-xu-so-than-tien-o-vinhomes-global-gate-co-loa-co-gi-dac-biet,131,,https://market.vinhomes.vn/blog/tien-ich-cong-vien-xu-so-than-tien-o-vinhomes-global-gate-co-loa-co-gi-dac-biet,"Công viên Xứ Sở Thần Tiên ở Vinhomes Global Gate (Cổ Loa) là công viên chuyên đề dành cho trẻ em lớn nhất Hà Nội: Diện tích lên đến 5,6 ha, nằm ven hồ điều hoà, là điểm nhấn cảnh quan độc đáo trong khu đô thị. Lấy cảm hứng từ những câu chuyện cổ tích nuôi dưỡng tâm hồn trẻ thơ, công viên Xứ Sở Thần Tiên được quy hoạch bao gồm rất nhiều các công viên chuyên đề kỳ thú như: Vườn Wonderland; Vườn diệu kỳ - Thế giới Nấm và Hoa; Vườn Mê cung và Lâu đài; Bến thuyền cổ tích; Carousel; Vườn Artwork cử động; Vườn ánh sáng kết hợp khu nghỉ… Là công viên chuyên đề dành cho trẻ em có quy mô lớn nhất Hà Nội.",2024-09-06T11:33:34.920000+00:00,2024-09-06T11:33:34.920000+00:00
1021,Tiện ích dành cho cư dân Vinhomes Global Gate bao gồm những gì?,tien-ich-danh-cho-cu-dan-vinhomes-global-gate-bao-gom-nhung-gi,131,,https://market.vinhomes.vn/blog/tien-ich-danh-cho-cu-dan-vinhomes-global-gate-bao-gom-nhung-gi,"Cư dân của Vinhomes Global Gate (Cổ Loa) sẽ được hưởng nhiều tiện ích đặc biệt bao gồm: Trung tâm thương mại Vincom MegaMall có quy mô hơn 3ha với thiết kế hiện đại cùng hàng trăm thương hiệu mua sắm phong phú. Hệ thống shophouse được bố trí dọc các khu phố. Hệ thống trường học liên cấp Quốc tế và Việt Nam. Hệ thống bệnh viện và phòng khám đa dạng đáp ứng nhu cầu chăm sóc sức khoẻ và trị liệu cho cư dân. Hệ thống công viên nội khu với nhiều cây xanh, thảm cỏ, bể bơi tiêu chuẩn, sân thể thao, khu nướng BBQ… Không gian sống xanh tiêu chuẩn quốc tế ngay lòng thành phố: Diện tích cây xanh và mặt nước hơn 40ha với nhiều thiết kế cảnh quan điểm nhấn giúp điều hoà không khí, cư dân của Vinhomes Global Gate được sống trong môi trường sống trong lành, duy mỹ, hiện đại và tiện nghi. Hệ thống kiểm soát an ninh 24/7 cùng đơn vị quản lý uy tín mang đến cuộc sống an tâm và thoải mái.",2024-09-06T11:33:19.546000+00:00,2024-09-06T11:33:19.546000+00:00
857,Phí dịch vụ tại Vinhomes Ocean Park bao nhiêu?,phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu,119,Vinhomes Ocean Park,https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu,"Các khoản phí dịch vụ tại Vinhomes Ocean Park bao gồm: Phí dịch vụ thấp tầng: Phí quản lý khu TMDV, Biệt thự thấp tầng khu Ngọc Trai: 16.000 đồng/m2. Phí quản lý Biệt thự thấp tầng các khu Sao Biển, San Hô, Hải Âu, Hải Đăng, Biển Hồ: 14.000 đồng/m2 Phí dịch vụ cao tầng: Khu Saphire: (Dòng sản phẩm Sapphire): 13.000 đồng/m2 Khu Pavillon P1, P2, P3 (Dòng sản phẩm Sapphire +): 13.000 đồng/m2 Khu Pavillon P1, P2, P3 (Dòng sản phẩm Sapphire + với bể sục và tiện ích tầng 13): 17.500 đồng/m2 Khu The Zen Park (Dòng sản phẩm Ruby): 18.000 đồng/m2 Phí sử dụng bể bơi - Miễn phí với Cư dân khu Ruby, Thấp tầng. - Thu phí với các Cư dân khu Sapphire. Đơn giá cụ thể: + Cư dân: 30.000 đồng/người/lượt + Vé tháng: 400.000 đồng/người/lượt + Khách của Cư dân: 200.000 đồng/người/lượt Phí sử dụng BBQ - Miễn phí với Cư dân khu Ruby - Thu phí với các Cư dân khu Sapphire, Thấp tầng + Đơn giá: 200.000 đồng/01 bếp/02 giờ. + Phụ thu: 40.000 đồng/ người tối đa 03 người/bàn + Phụ thu thêm giờ: 100.000 đồng/01 giờ, 200.000 đồng/02 giờ (Yêu cầu đặt lịch và thanh toán trước khi sử dụng trên hệ thống app Vinhomes Resident) Phí sử dụng Hồ Lagoon - Giá vé Cư dân: 200.000 đồng/người/lượt - Giá vé Khách ngoài: 300.000 đồng/người/lượt Phí sử dụng Thuyền Kayak - Thuyền Kayak đơn: 100.000 đồng/01 giờ - Thuyền Kayak đôi: 200.000 đồng/01 giờ - Thuyền Vịt hai chỗ: 200.000 đồng/01 giờ - Thuyền Vịt bốn chỗ: 300.000 đồng/01 giờ",2024-07-06T05:56:07.525000+00:00,2026-01-09T04:23:50.149000+00:00
858,Giá thuê có bao gồm hồ bơi/ phòng tập thể hình,gia-thue-co-bao-gom-ho-boi-phong-tap-the-hinh,126,"Hướng dẫn, thủ tục thuê",https://market.vinhomes.vn/blog/gia-thue-co-bao-gom-ho-boi-phong-tap-the-hinh,Quý khách gọi đến số Hotline để đặt phòng và được tư vấn trực tiếp: 0985.003.380,2024-06-25T08:16:03.957000+00:00,2024-06-25T08:16:03.961000+00:00
856,Tiện ích nổi bật,tien-ich-noi-bat,120,Vinhomes Ocean Park 2,https://market.vinhomes.vn/blog/tien-ich-noi-bat,"Hệ thống tiện ích đồng bộ, đẳng cấp và hoàn hảo: Công viên Vinwonder Royal Park với tổ hợp biển tạo sóng nhân tạo trong khuôn viên KĐT đạt kỷ lục lớn nhất thế giới, quảng trường Kinh Đô Ánh sáng (3,2 ha), tổ hợp TTTM (Grand World, Center Point...), cụm công viên lớn nhỏ trong nội đô (Công viên Empire Park rộng 7,5 ha, công viên Silk Park dài hơn 2,6 km...), cụm trường liên cấp Vinschool (40.000 m2), bệnh viện Vinmec Health Resort, tòa tháp văn phòng...",2024-06-25T08:16:01.696000+00:00,2024-06-25T08:16:01.703000+00:00
855,Căn hộ có cho phép mang thú cưng vào không?,can-ho-co-cho-phep-mang-thu-cung-vao-khong,126,"Hướng dẫn, thủ tục thuê",https://market.vinhomes.vn/blog/can-ho-co-cho-phep-mang-thu-cung-vao-khong,"Theo qui định chung của khu cao tầng, thú cưng không được phép nuôi tại căn hộ.",2024-06-25T08:16:00.566000+00:00,2024-06-25T08:16:00.570000+00:00
854,Tiện ích khác gần Vinhomes Ocean Park là gì?,tien-ich-khac-gan-vinhomes-ocean-park-la-gi,119,Vinhomes Ocean Park,https://market.vinhomes.vn/blog/tien-ich-khac-gan-vinhomes-ocean-park-la-gi,"Là một cư dân của Vinhomes Ocean Park , khách hàng không chỉ được tận hưởng những tiện ích nội khu chất lượng quốc tế mà còn được hưởng lợi từ một loạt các tiện ích đa dạng và thú vị trong khu vực xung quanh dự án. Sở hữu vị trí đắc địa tại khu vực huyện Gia Lâm - TP. Hà Nội, khách hàng sẽ được tận hưởng một chuỗi tiện ích đa dạng và thú vị trong vùng lân cận của dự án bao gồm: * Các trường học gần Vinhomes Ocean Park: Đại học VinUni: Khuôn viên Vinhomes Ocean Park - huyện Gia Lâm - TP. Hà Nội (nằm trong khuôn viên dự án) Học viện Nông nghiệp Việt Nam: Thị trấn Trâu Quỳ - huyện Gia Lâm - TP. Hà Nội (cách dự án 2,4km) Hệ thống trường liên cấp Vinschool: Tòa S1.07, S1.08 và S1.09 - khu Sapphire 1 - KĐT Vinhomes Ocean Park - huyện Gia Lâm - TP. Hà Nội (nằm trong khuôn viên dự án) Trường THPT Cao Bá Quát: Số 57 Cổ Bi - huyện Gia Lâm - TP. Hà Nội (cách dự án 4,8km) Trường THPT Nguyễn Văn Cừ: Thôn Thuận Tốn - xã Đa Tốn - huyện Gia Lâm - TP. Hà Nội (cách dự án 4,8km) * Các trung tâm thương mại, siêu thị gần Vinhomes Ocean Park: TTTM Vincom Mega Mall Ocean Park: Khuôn viên Vinhomes Ocean Park - huyện Gia Lâm - TP. Hà Nội (nằm trong khuôn viên dự án) TTTM Vincom Plaza Long Biên: Đường Chu Huy Mân - quận Long Biên - TP. Hà Nội (cách dự án 9,6km) * Bệnh viện gần Vinhomes Ocean Park: Bệnh viện Đa khoa Gia Lâm: Thị trấn Trâu Quỳ - huyện Gia Lâm - TP. Hà Nội (cách dự án 2,4km) Tổng kết lại, Vinhomes Ocean Park không chỉ có những tiện ích nội khu chất lượng mà còn được bao quanh bởi một lượng lớn các tiện ích chất lượng khác, tạo nên một môi trường sống hoàn hảo và tiện nghi cho cư dân.",2024-06-25T08:15:59.386000+00:00,2026-01-09T04:34:55.880000+00:00
853,Khu Hải Đăng - Vinhomes Ocean Park 3 bao gồm tiện ích nội khu nào?,phan-khu-hai-dang-vinhomes-ocean-park-3-bao-gom-tien-ich-noi-khu-nao,121,Vinhomes Ocean Park 3,https://market.vinhomes.vn/blog/phan-khu-hai-dang-vinhomes-ocean-park-3-bao-gom-tien-ich-noi-khu-nao,"Khu Hải Đăng là sự lựa chọn hoàn hảo để khách hàng định cư và thư giãn, mang đến cho cư dân những trải nghiệm nghỉ dưỡng tuyệt vời thông qua hệ thống tiện ích nội khu cao cấp: - Công viên biển Beach Garden - Công viên sóng biển Waverly Garden - Công viên hải đăng Light House.",2024-06-25T08:15:58.328000+00:00,2026-01-08T18:53:30.222000+00:00
851,Khu Sapphire 2 - Vinhomes Ocean Park bao gồm tiện ích nội khu nào?,phan-khu-sapphire-2-vinhomes-ocean-park-bao-gom-tien-ich-noi-khu-nao,119,Vinhomes Ocean Park,https://market.vinhomes.vn/blog/phan-khu-sapphire-2-vinhomes-ocean-park-bao-gom-tien-ich-noi-khu-nao,"The Sapphire 2 là nơi lý tưởng để tận hưởng cuộc sống đẳng cấp ngay giữa lòng đô thị sầm uất. Kết hợp cùng các tiện ích dịch vụ đa dạng, khu đã trở thành nơi đáng sống bậc nhất cho mọi cư dân. Bên trong nội khu của dự án là những vườn cây xanh rộng mát đem lại không khí trong lành, dễ chịu cho cư dân. Ngoài ra, chuỗi tiện ích của khu còn gồm có bể bơi ngoài trời, sân tennis, bóng rổ, cầu lông, sân chơi trẻ em, sân tập dưỡng sinh, shophouse, shop thương mại, nhà để xe 5 tầng,... tất cả đều đáp ứng tốt nhất nhu cầu sinh hoạt của mọi gia đình.",2024-06-25T08:15:55.891000+00:00,2026-01-09T03:42:39.930000+00:00
850,Phí dịch vụ tại Vinhomes Ocean Park 2 bao nhiêu?,phi-dich-vu-tai-vinhomes-ocean-park-2-bao-nhieu,120,Vinhomes Ocean Park 2,https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-2-bao-nhieu,- Phí dịch vụ căn thấp tầng khu đóng tại Vinhomes Ocean Park 2 có giá 16.000 đồng/m2/tháng (Chưa VAT). - Phí dịch vụ khu mở là 14.000 đồng/m2/tháng (Chưa VAT). - Khu Centerpoint phí dịch vụ là 14.000 đồng/m2/tháng (Chưa VAT). - Khu K-Town có phí dịch vụ là 30.000 đồng/m2/tháng (Chưa VAT).,2024-06-25T08:15:54.838000+00:00,2026-01-09T04:35:26.537000+00:00
848,Khu Komerebi - Vinhomes Royal Island bao gồm tiện ích nào?,phan-khu-komerebi-vinhomes-royal-island-bao-gom-tien-ich-nao,122,Vinhomes Royal Island,https://market.vinhomes.vn/blog/phan-khu-komerebi-vinhomes-royal-island-bao-gom-tien-ich-nao,"Khu Komorebi là khu được thiết kế và xây dựng mang đậm âm hưởng Nhật Bản. Khu đang nhận được sự quan tâm lớn không chỉ bởi nét nghệ thuật, tinh tế mà còn bởi chuỗi tiện ích đẳng cấp. Khu Komorebi được bao quanh bởi 3 công viên chủ đề Nhật Bản là công viên Sakura Park rộng 2 ha, công viên Ikigai Park rộng 2.4 ha và đặc biệt là Zen Park rộng 7.5 ha. Bên cạnh đó, cư dân tại đây còn được trải nghiệm tiện ích khác như hồ cá koi, cầu gỗ đỏ, cổng torri, vườn tùng la hán và nhiều không gian độc đáo khác.",2024-06-25T08:15:52.750000+00:00,2026-01-08T18:08:12.018000+00:00
847,Khu Đảo Vua - Vinhomes Royal Island bao gồm tiện ích nội khu nào?,phan-khu-dao-vua-vinhomes-royal-island-bao-gom-tien-ich-noi-khu-nao,122,Vinhomes Royal Island,https://market.vinhomes.vn/blog/phan-khu-dao-vua-vinhomes-royal-island-bao-gom-tien-ich-noi-khu-nao,"Cư dân được hưởng thụ như ""bậc đế vương"" với các tiện ích nội khu đặc biệt như Ngự Hoa Viên - vườn nhà của bậc vui chúa - với hồ cá Koi cao cấp, lầu vọng cảnh, đồi yến tiệc (BBQ), khu vui chơi trẻ em đồi cỏ hay bộ đôi hai cây Tùng cổ 800 năm tuổi và nhiều loài tùng tuổi đời quý giá. Ngoài ra, cư dân còn được sử dụng các tiện ích gần kề khu như: - TTTM Vincom Mega Mall - Trường học ngay trong nội khu - Học viện cưỡi ngựa Hoàng Gia - Bến thuyền cao cấp quy mô lên tới 10ha - Phố đi bộ bờ sông dài và đẹp nhất Việt Nam - Công viên VinWonders Royal Park - Trung tâm hội nghị tiệc cưới Royal Palace sang trọng - Phòng khám đa khoa Quốc tế Vinmec",2024-06-25T08:15:51.681000+00:00,2026-01-08T18:54:39.887000+00:00
846,Chính sách hoãn hủy khi thuê căn?,chinh-sach-hoan-huy-khi-thue-can,126,"Hướng dẫn, thủ tục thuê",https://market.vinhomes.vn/blog/chinh-sach-hoan-huy-khi-thue-can,Vui lòng liên hệ trực tiếp với chúng tôi qua số điện thoại 0985.003.379 hoặc hòm thư: reservation@vinhomes.vn để được tư vấn,2024-06-25T08:15:50.688000+00:00,2024-06-25T08:15:50.689000+00:00
845,Vinhomes có cung cấp dịch vụ đưa đón từ sân bay về dự án không?,vinhomes-co-cung-cap-dich-vu-dua-don-tu-san-bay-ve-du-an-khong,126,"Hướng dẫn, thủ tục thuê",https://market.vinhomes.vn/blog/vinhomes-co-cung-cap-dich-vu-dua-don-tu-san-bay-ve-du-an-khong,"Hiện tại, Vinhomes chưa triển khai dịch vụ đưa đón từ sân bay về dự án và ngược lại.",2024-06-25T08:15:49.648000+00:00,2024-06-25T08:15:49.649000+00:00
