"id","title","alias","category_id","category_title","detail_url","content_text","publish_time_iso","updated_time_iso"
"750","Căn hộ cho thuê có giới hạn số lượng người ở trong căn không?","can-ho-cho-thue-co-gioi-han-so-luong-nguoi-o-trong-can-khong","126","Hướng dẫn, thủ tục thuê","https://market.vinhomes.vn/blog/can-ho-cho-thue-co-gioi-han-so-luong-nguoi-o-trong-can-khong","Có, số lượng người ở theo tiêu chuẩn là 2 người với loại căn 1 phòng ngủ, 4 người với loại căn 2 phòng ngủ và 6 người với loại căn 3 phòng ngủ","2024-06-25T08:14:08.364000+00:00","2024-06-25T08:14:08.365000+00:00"
"749","Tôi thuê nhà hộ người khác để làm kho hoặc làm văn phòng công ty được không?","toi-thue-nha-ho-nguoi-khac-de-lam-kho-hoac-lam-van-phong-cong-ty-duoc-khong","126","Hướng dẫn, thủ tục thuê","https://market.vinhomes.vn/blog/toi-thue-nha-ho-nguoi-khac-de-lam-kho-hoac-lam-van-phong-cong-ty-duoc-khong","Vui lòng liên hệ trực tiếp với chúng tôi qua số điện thoại 0985.003.379 hoặc hòm thư: reservation@vinhomes.vn để được tư vấn","2024-06-25T08:14:07.339000+00:00","2024-06-25T08:14:07.340000+00:00"
"748","Tòa nhà tại khu The Zurich có bao nhiêu tầng?","toa-nha-tai-phan-khu-the-zurich-co-bao-nhieu-tang","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/toa-nha-tai-phan-khu-the-zurich-co-bao-nhieu-tang","Khu The Zurich được xây dựng và thiết kế với tổng diện tích 18.625m2, trong đó chỉ 25% diện tích được sử dụng cho công trình xây dựng, phần còn lại dành cho các không gian xanh và các hệ thống tiện ích. The Zurich bao gồm 3 tòa nhà căn hộ: ZR1, ZR2, ZR3. Cả 3 tòa trên đều có chiều cao là 37 tầng. Là khu đầu tiên thuộc “Tâm điểm thượng lưu” The Metropolitan được cho ra mắt tại Vinhomes Ocean Park, The Zurich hứa hẹn sẽ trở thành lựa chọn tuyệt vời cho các gia đình thượng lưu, mong muốn trải nghiệm mỗi khoảnh khắc đặc biệt giữa không gian của thành phố biển hồ.","2024-06-25T08:14:06.299000+00:00","2026-01-09T03:05:44.545000+00:00"
"747","Phí gửi xe ô tô/xe máy theo tháng?","phi-gui-xe-o-to-xe-may-theo-thang","126","Hướng dẫn, thủ tục thuê","https://market.vinhomes.vn/blog/phi-gui-xe-o-to-xe-may-theo-thang","Quý khách gọi đến số Hotline để đặt phòng và được tư vấn trực tiếp: 0985.003.381","2024-06-25T08:14:05.263000+00:00","2024-06-25T08:14:05.265000+00:00"
"745","Khi muốn chấm dứt Hợp đồng thuê trước hạn, tôi cần biết những gì?","khi-muon-cham-dut-hop-dong-thue-truoc-han-toi-can-biet-nhung-gi","126","Hướng dẫn, thủ tục thuê","https://market.vinhomes.vn/blog/khi-muon-cham-dut-hop-dong-thue-truoc-han-toi-can-biet-nhung-gi","Quý khách vui lòng liên hệ trực tiếp với bạn Sales làm việc trực tiếp với quý khách để được tư vấn.","2024-06-25T08:14:03.219000+00:00","2024-06-25T08:14:03.220000+00:00"
"744","Tôi có thể lấy xác nhận thời gian lưu trú của cơ quan chức năng trong thời gian lưu trú tại khách sạn không?","toi-co-the-lay-xac-nhan-thoi-gian-luu-tru-cua-co-quan-chuc-nang-trong-thoi-gian-luu-tru-tai-khach-sa","126","Hướng dẫn, thủ tục thuê","https://market.vinhomes.vn/blog/toi-co-the-lay-xac-nhan-thoi-gian-luu-tru-cua-co-quan-chuc-nang-trong-thoi-gian-luu-tru-tai-khach-sa","Quý khách liên hệ trực tiếp với lễ tân tại khu căn hộ để được hướng dẫn cụ thể.","2024-06-25T08:14:02.199000+00:00","2024-06-25T08:14:02.200000+00:00"
"739","Tôi muốn thuê mặt bằng thương mại làm dịch vụ nhà hàng/ăn uống có được không?","toi-muon-thue-mat-bang-thuong-mai-lam-dich-vu-nha-hang-an-uong-co-duoc-khong","126","Hướng dẫn, thủ tục thuê","https://market.vinhomes.vn/blog/toi-muon-thue-mat-bang-thuong-mai-lam-dich-vu-nha-hang-an-uong-co-duoc-khong","Các ngành nghề kinh doanh cần đảm bảo về các tiêu chuẩn phòng cháy chữa cháy, an toàn thực phẩm, ô nhiễm tiếng ồn… theo quy định của pháp luật và quy định chung của các Khu đô thị.","2024-06-25T08:13:56.968000+00:00","2024-06-25T08:13:56.971000+00:00"
"735","Khu San Hô - Vinhomes Ocean Park bao gồm tiện ích nội khu nào?","phan-khu-san-ho-vinhomes-ocean-park-bao-gom-tien-ich-noi-khu-nao","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phan-khu-san-ho-vinhomes-ocean-park-bao-gom-tien-ich-noi-khu-nao","Được quy hoạch trong khu đô thị Vinhomes Ocean Park, khu San Hô cũng được thiết kế với hàng loạt tiện ích nội khu hấp dẫn: TTTM Mega Mall Bệnh viện đa khoa quốc tế Vinmec Trường liên cấp Vinschool Đại học Vinuni Hệ thống công viên chủ đề với khu thể dục với 700 máy tập, 60 sân chơi thể thao, 8 bể bơi trong nhà có diện tích hơn 200m2,...","2024-06-25T08:13:52.784000+00:00","2026-01-09T01:37:49.728000+00:00"
"732","Dự án có khu vui chơi cho trẻ em hay không?","du-an-co-khu-vui-choi-cho-tre-em-hay-khong","126","Hướng dẫn, thủ tục thuê","https://market.vinhomes.vn/blog/du-an-co-khu-vui-choi-cho-tre-em-hay-khong","Tại dự án luôn có khu vui chơi cho trẻ và công viên liền kề thuận tiện cho trẻ em vui chơi và người lớn tập thể dục ngoài trời.","2024-06-25T08:13:49.640000+00:00","2024-06-25T08:13:49.640000+00:00"
"730","Tòa nhà tại khu The Zenpark - Vinhomes Ocean Park có bao nhiêu tầng?","toa-nha-tai-phan-khu-the-zenpark-vinhomes-ocean-park-co-bao-nhieu-tang","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/toa-nha-tai-phan-khu-the-zenpark-vinhomes-ocean-park-co-bao-nhieu-tang","Khu The Zenpark tại Vinhomes Ocean Park có tổng cộng 4 tòa nhà cao tầng, mỗi tòa cao từ 31 đến 35 tầng, bao gồm: R1.01: 31 tầng nổi + 1 tầng hầm R1.02: 31 tầng nổi + 1 tầng hầm R1.03: 35 tầng nổi + 1 tầng hầm R1.05: 31 tầng nổi + 1 tầng hầm","2024-06-25T08:13:47.510000+00:00","2026-01-10T03:50:26.285000+00:00"
"729","Địa chỉ chính xác của Vinhomes Ocean Park 1 ở đâu?","dia-chi-chinh-xac-cua-vinhomes-ocean-park-o-dau","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/dia-chi-chinh-xac-cua-vinhomes-ocean-park-o-dau","Vinhomes Ocean Park 1 nằm trên địa phận 3 xã Đa Tốn, Dương Xá, Kiêu Kỵ, huyện Gia Lâm, thành phố Hà Nội. Địa điểm này được xem là một ""vị trí vàng đắc địa"" tại thủ đô Hà Nội. Sở hữu vị trí gần hai tuyến quốc lộ 5A và 5B, cư dân có thể di chuyển dễ dàng tới trung tâm của thành phố Hà Nội cũng như các tỉnh thành phía Đông thủ đô như Hưng Yên, Hải Dương, Hải Phòng, Bắc Ninh, Bắc Giang. Không chỉ vậy, từ Vinhomes Ocean Park, cư dân có thể kết nối dễ dàng đến khu vực nội đô qua các cây cầu lớn như cầu Thanh Trì (cách 3km), Vĩnh Tuy (cách 8km). Từ vị trí dự án, cư dân cũng chỉ mất khoảng 25 phút là đến được hồ Hoàn Kiếm và khu vực phố cổ, 35 phút tới sân bay Nội Bài.","2024-06-25T08:13:46.432000+00:00","2026-01-09T04:53:44.433000+00:00"
"727","Tòa nhà tại khu The Pavilion - Vinhomes Ocean Park có bao nhiêu tầng?","toa-nha-tai-phan-khu-the-pavilion-vinhomes-ocean-park-co-bao-nhieu-tang","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/toa-nha-tai-phan-khu-the-pavilion-vinhomes-ocean-park-co-bao-nhieu-tang","The Pavilion thuộc phân khu The Ocean View của Vinhomes Ocean Park. Phân khu có quy mô xây dựng gồm 04 tòa nhà P1, P2, P3 và P4, cao từ 30 - 32 tầng. The Pavilion là phân khu duy nhất sở hữu 02 tầng hầm để xe thông nhau nên rất thuận tiện cho cư dân sinh sống tại đây.","2024-06-25T08:13:44.488000+00:00","2026-01-09T01:38:08.381000+00:00"
"726","Tòa nhà tại khu Sapphire 2 - Vinhomes Ocean Park có bao nhiêu tầng?","toa-nha-tai-phan-khu-sapphire-2-vinhomes-ocean-park-co-bao-nhieu-tang","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/toa-nha-tai-phan-khu-sapphire-2-vinhomes-ocean-park-co-bao-nhieu-tang","Sapphire 2 là khu được ra mắt đầu tiên tại Vinhomes Ocean Park. Khu được thiết kế với quy mô gồm 16 tòa nhà từ S2.01 tới S2.19, mỗi tòa nhà có chiều cao từ 25 - 27 tầng. Các tòa căn hộ đều được bố trí thuận tiện, chỉn chu với một tầng hầm kèm khu để xe 5 tầng và 1 - 2 tầng thương mại được bố trí làm căn hộ shophouse.","2024-06-25T08:13:43.392000+00:00","2026-01-09T01:45:17.728000+00:00"
"PUB001","Quy mo du an","total_area_ha","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 420 ha. Tong dien tich du an Vinhomes Ocean Park. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB002","Mat do xay dung","construction_density_pct","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 19 percent. Mat do xay dung xap xi cua du an. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB003","Bien ho nuoc man","salt_lake_area_ha","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 6.1 ha. Bien ho nuoc man quy mo lon trong khu do thi. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB004","Ho trung tam","central_lake_area_ha","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 24.5 ha. Ho trung tam quy mo lon trong khu do thi. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB005","Gym Park hon 700 thiet bi","gym_park_devices","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 700 devices. Trang gioi thieu du an neu Gym Park co hon 700 thiet bi tap luyen. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB006","So cong vien BBQ ngoai troi","bbq_parks","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 6 parks. Trang gioi thieu du an neu co 6 cong vien BBQ ngoai troi voi hon 100 lo BBQ. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB007","So lo BBQ ngoai troi","bbq_lots","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 100 lots_plus. Trang gioi thieu du an neu co hon 100 lo BBQ ngoai troi. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB008","Khu the thao","sports_areas","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 150 areas. Trang gioi thieu du an neu co 150 khu the thao. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB009","Tong san choi tre em","playgrounds","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: 60 playgrounds_plus. Trang gioi thieu du an neu co hon 60 san choi cho tre em. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB010","Dai hoc VinUni","vinuniversity","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: inside_project. VinUniversity duoc liet ke la tien ich/landmark trong du an. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB011","He thong truong Vinschool","vinschool","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: inside_project. Vinschool duoc liet ke la tien ich/landmark trong du an. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB012","Vincom Mega Mall Ocean Park","vincom_mega_mall","119","Vinhomes Ocean Park","https://vinhomes.vn/en/Vinhomes-Ocean-Park","Gia tri: inside_project. Vincom Mega Mall duoc liet ke la tien ich/landmark trong du an. Khu vuc/ap dung: Vinhomes Ocean Park, Gia Lam, Ha Noi. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB013","Khoang cach den Hoc vien Nong nghiep Viet Nam","hoc_vien_nong_nghiep","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/vinhomes-ocean-park-gia-lam-co-nhung-tien-ich-gi","Gia tri: 2.4 km. Tien ich gan du an theo bai hoi dap cua Vinhomes Market. Khu vuc/ap dung: Gan Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-06-28T00:00:00","2026-04-09T00:00:00"
"PUB014","Khoang cach den Benh vien Da khoa Gia Lam","benh_vien_gia_lam","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/vinhomes-ocean-park-gia-lam-co-nhung-tien-ich-gi","Gia tri: 2.4 km. Tien ich gan du an theo bai hoi dap cua Vinhomes Market. Khu vuc/ap dung: Gan Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-06-28T00:00:00","2026-04-09T00:00:00"
"PUB015","Khoang cach den THPT Cao Ba Quat","thpt_cao_ba_quat","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/vinhomes-ocean-park-gia-lam-co-nhung-tien-ich-gi","Gia tri: 4.8 km. Tien ich gan du an theo bai hoi dap cua Vinhomes Market. Khu vuc/ap dung: Gan Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-06-28T00:00:00","2026-04-09T00:00:00"
"PUB016","Khoang cach den THPT Nguyen Van Cu","thpt_nguyen_van_cu","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/vinhomes-ocean-park-gia-lam-co-nhung-tien-ich-gi","Gia tri: 4.8 km. Tien ich gan du an theo bai hoi dap cua Vinhomes Market. Khu vuc/ap dung: Gan Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-06-28T00:00:00","2026-04-09T00:00:00"
"PUB017","Khoang cach den Vincom Plaza Long Bien","vincom_long_bien","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/vinhomes-ocean-park-gia-lam-co-nhung-tien-ich-gi","Gia tri: 9.6 km. Tien ich gan du an theo bai hoi dap cua Vinhomes Market. Khu vuc/ap dung: Gan Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-06-28T00:00:00","2026-04-09T00:00:00"
"PUB018","Tuyen VinBus E01","vinbus_e01","119","Vinhomes Ocean Park","https://vinbus.vn/gioi-thieu/mang-luoi-tuyen","Gia tri: BX My Dinh - Nga Tu So - KDT Ocean Park. Mang luoi tuyen VinBus tai Ha Noi. Khu vuc/ap dung: Ha Noi. Loai nguon: official_vinbus. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB019","Tuyen VinBus E02","vinbus_e02","119","Vinhomes Ocean Park","https://vinbus.vn/gioi-thieu/mang-luoi-tuyen","Gia tri: Hao Nam - Long Bien - KDT Ocean Park. Mang luoi tuyen VinBus tai Ha Noi. Khu vuc/ap dung: Ha Noi. Loai nguon: official_vinbus. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB020","Tuyen VinBus E03","vinbus_e03","119","Vinhomes Ocean Park","https://vinbus.vn/gioi-thieu/mang-luoi-tuyen","Gia tri: My Dinh (Ham Nghi) - Thai Ha - KDT Ocean Park. Mang luoi tuyen VinBus tai Ha Noi. Khu vuc/ap dung: Ha Noi. Loai nguon: official_vinbus. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB021","Tuyen VinBus E10","vinbus_e10","119","Vinhomes Ocean Park","https://vinbus.vn/gioi-thieu/mang-luoi-tuyen","Gia tri: KDT Ocean Park - San bay Noi Bai. Mang luoi tuyen VinBus tai Ha Noi. Khu vuc/ap dung: Ha Noi. Loai nguon: official_vinbus. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PUB022","Hieu luc dieu chinh tuyen E03 va E04","e03_adjustment_2024","119","Vinhomes Ocean Park","https://vinbus.vn/vinbus-xin-thong-bao-ve-viec-dieu-chinh-lo-trinh-tan-suat-va-thoi-gian-hoat-dong-tuyen-e03-va-e04-ke-tu-ngay-01-01-2024","Gia tri: 2024-01-01 date. VinBus thong bao dieu chinh lo trinh, tan suat va thoi gian hoat dong tuyen E03 va E04 tu ngay 01/01/2024. Khu vuc/ap dung: Ha Noi. Loai nguon: official_vinbus. Do tin cay noi bo: high.","2024-01-01T00:00:00","2026-04-09T00:00:00"
"PUB023","Hieu luc van hanh tuyen E10","e10_operation_2024","119","Vinhomes Ocean Park","https://vinbus.vn/vi/vinbus-chinh-thuc-van-hanh-tuyen-e10-kdt-ocean-park-cang-hang-khong-quoc-te-noi-bai-ke-tu-ngay-01-01-2024","Gia tri: 2024-01-01 date. VinBus thong bao van hanh tuyen E10 KDT Ocean Park - Cang hang khong quoc te Noi Bai tu ngay 01/01/2024. Khu vuc/ap dung: Ha Noi. Loai nguon: official_vinbus. Do tin cay noi bo: high.","2024-01-01T00:00:00","2026-04-09T00:00:00"
"PUB024","Phi gui xe may","parking_motorbike_monthly","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-gui-xe-tai-vinhomes-ocean-park-gia-lam-la-bao-nhieu","Gia tri: 45000 VND_per_month. Phi gui xe may theo thang tai Vinhomes Ocean Park 1. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-09-23T00:00:00","2026-04-09T00:00:00"
"PUB025","Phi gui xe o to nha xe noi va ham","parking_car_monthly","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-gui-xe-tai-vinhomes-ocean-park-gia-lam-la-bao-nhieu","Gia tri: 1250000 VND_per_month. Phi gui xe o to theo thang tai nha xe noi va ham. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-09-23T00:00:00","2026-04-09T00:00:00"
"PUB026","Phi gui xe o to nha xe noi Hai Au 3","parking_car_hai_au_3_monthly","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-gui-xe-tai-vinhomes-ocean-park-gia-lam-la-bao-nhieu","Gia tri: 500000 VND_per_month. Muc phi ghi den het 31/12/2024 trong bai viet nguon. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: low.","2024-09-23T00:00:00","2026-04-09T00:00:00"
"PUB027","Phi dich vu khu Sapphire","service_fee_sapphire","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 13000 VND_per_m2. Phi dich vu cao tang dong san pham Sapphire. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB028","Phi dich vu khu Pavillon co be suc va tien ich tang 13","service_fee_pavillon_spa","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 17500 VND_per_m2. Phi dich vu khu Pavillon P1 P2 P3 co be suc va tien ich tang 13. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB029","Phi dich vu khu The Zen Park","service_fee_zen_park","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 18000 VND_per_m2. Phi dich vu dong san pham Ruby tai The Zen Park. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB030","Ve boi cho cu dan","pool_resident_ticket","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 30000 VND_per_person_per_visit. Ap dung voi nhom cu dan khu Sapphire theo bai viet nguon. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB031","Ve thang be boi","pool_month_pass","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 400000 VND_per_person. Ve thang su dung be boi theo bai viet nguon. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB032","Phi su dung BBQ","bbq_rental","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 200000 VND_per_grill_per_2_hours. Phi su dung BBQ, yeu cau dat lich va thanh toan truoc tren app Vinhomes Resident theo bai viet nguon. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB033","Ve ho Lagoon cho cu dan","lagoon_resident_ticket","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 200000 VND_per_person_per_visit. Gia ve cu dan theo bai viet nguon. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB034","Khayak don 1 gio","kayak_single","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 100000 VND_per_hour. Gia thuyen kayak don. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PUB035","Kayak doi 1 gio","kayak_double","119","Vinhomes Ocean Park","https://market.vinhomes.vn/blog/phi-dich-vu-tai-vinhomes-ocean-park-bao-nhieu","Gia tri: 200000 VND_per_hour. Gia thuyen kayak doi. Khu vuc/ap dung: Vinhomes Ocean Park 1, Gia Lam, Ha Noi. Loai nguon: market_vinhomes. Do tin cay noi bo: medium.","2024-07-06T00:00:00","2026-04-09T00:00:00"
"PLC001","Gan Vinhomes Ocean Park co dia diem vui choi nao: Bien ho nuoc man OCP1?","bien-ho-nuoc-man-ocp1","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/vinhomes-ocean-park-tron-bo-kinh-nghiem-vui-choi/","Dia diem: Bien ho nuoc man OCP1. Nhom: play / beach_lake. Pham vi: inside_ocp1. Khoang cach/quy mo: 6.1 ha. Vi tri goi y: Vinhomes Ocean Park 1 Gia Lam. Hoat dong phu hop: check-in; di dao; nghi duong. Doi tuong phu hop: gia dinh; cap doi; nhom ban. Bien ho nuoc man la mot diem nhan vui choi va thu gian noi bat cua Vinhomes Ocean Park 1. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC002","Gan Vinhomes Ocean Park co dia diem vui choi nao: Ho Ngoc Trai?","ho-ngoc-trai","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/vinhomes-ocean-park-tron-bo-kinh-nghiem-vui-choi/","Dia diem: Ho Ngoc Trai. Nhom: play / lake_walk. Pham vi: inside_ocp1. Khoang cach/quy mo: 24.5 ha. Vi tri goi y: Vinhomes Ocean Park 1 Gia Lam. Hoat dong phu hop: di dao; ngam canh; check-in. Doi tuong phu hop: gia dinh; cap doi; nhom ban. Ho Ngoc Trai la ho trung tam lon, hop cho dao bo va cac hoat dong ngoai troi nhe. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC003","Gan Vinhomes Ocean Park co dia diem an uong nao: Vincom Mega Mall Ocean Park?","vincom-mega-mall-ocean-park","119","Vinhomes Ocean Park","https://vinwonders.com/vi/wonderpedia/news/vinhomes-ocean-park-tron-bo-kinh-nghiem-vui-choi/","Dia diem: Vincom Mega Mall Ocean Park. Nhom: eat / shopping_mall. Pham vi: inside_ocp1. Vi tri goi y: Vinhomes Ocean Park 1 Gia Lam. Hoat dong phu hop: an uong; mua sam; cafe; tranh nong. Doi tuong phu hop: gia dinh; cap doi; nhom ban. Trung tam thuong mai trong khu do thi, phu hop ket hop an uong va vui choi trong nha. Loai nguon: vinwonders_wonderpedia. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
"PLC004","Gan Vinhomes Ocean Park co dia diem an uong nao: Vuon nuong BBQ OCP1?","vuon-nuong-bbq-ocp1","119","Vinhomes Ocean Park","https://vinhomes.vn/vi/tien-ich-vinhomes-ocean-park-xung-tam-dang-cap-quoc-te","Dia diem: Vuon nuong BBQ OCP1. Nhom: eat / outdoor_bbq. Pham vi: inside_ocp1. Khoang cach/quy mo: 6 cong vien, hon 100 diem nuong. Vi tri goi y: Vinhomes Ocean Park 1 Gia Lam. Hoat dong phu hop: bbq; picnic; tu tap nhom. Doi tuong phu hop: gia dinh; nhom ban; team. Khu BBQ ngoai troi la mot hoat dong an uong - vui choi pho bien tai OCP1. Loai nguon: official_vinhomes. Do tin cay noi bo: high.","","2026-04-09T00:00:00"
